	pub_type	alt_people_text	name	pub_year	pub_journal	pub_vol	pub_issue	page_start	page_end	abstract	citations	download_link
	2	Kodeeswaran, M., Verma, A., Suresh, R., Senthilvelan, S.	Bi-directional and uni-directional bending fatigue performance of unreinforced and carbon fiber reinforced polyamide 66 spur gears	2016	International Journal of Precision Engineering and Manufacturing	17	8	1025	1033		0	
	2	Mertens, A.J., Senthilvelan, S.	Durability of polymer gear-paired with steel gear manufactured by wire cut electric discharge machining and hobbing	2016	International Journal of Precision Engineering and Manufacturing	17	2	181	188		0	
	2	Bhardwaj, S., Randive, P. and Dalal, A.	Lattice Boltzmann Simulations of Coalescence of Two Droplets on a Rectangular Channel Wall Considering Wetting Effects	2017	Progress in Computational Fluid Dynamics	17	5	281	289		0	
	2	Bhardwaj, S., Randive, P., and Dalal, A.	Numerical Investigation of Two Dimensional Natural Convection and Entropy Generation inside a Porous Square Enclosure with Sinusoidally Heated Wall	2017	Progress in Computational Fluid Dynamics	17	5	281	289		0	
	2	Mondal Arpan Kumar, Biswas Pankaj and Bag Swarup	Prediction of weld induced residual stress and angular distortion of single sided and double sided fillet joint by SAW process	2017	International Journal of Steel Structure	17	1	1	10		0	
	2	J. M. Shi, D. Gerlach, M. Breuer, G. Biswas and F. Durst	Heating Effect on Steady and Unsteady Horizontal Laminar Flow of Air Past a Circular Cylinder	2004	Physics of Fluids	16	-	4331	4345		25	
	2	P. Kumari, J.K. Nath, P.C. Dumir, S. Kapuria	2D exact solutions for flat hybrid piezoelectric and magnetoelastic angle-ply panels under harmonic load	2007	Smart Materials and Structures	16	5	1651	1661		5	
	2	S.Garg, S. K. Pal, D. Chakraborty	Evaluation of the performance of backpropagation and radial basis function neural networks in predicting the drill flank wear	2007	Neural Computing and Applications	16	4	407	417		9	
	2	S. Kakati, P. Mahanta	Effect of fin-aided burner on thermal performance of pressurized kerosene stove	2009	Journal of Enhanced Heat Transfer	16	1	35	42		0	
	2	S. K. Laha and S. K. Kakoty	Non-linear dynamic analysis of a flexible rotor supported on porous oil journal bearing	2011	Communications in Nonlinear Science and Numerical Simulation	16	3	1616	1631		6	
	2	Biswas Pankaj, Mandal N. R. and Das S.	Prediction of Welding Residual Stresses and Deformations of Large Stiffened Panels using Average Plastic Strain Method	2011	Journal of Science and Technology of Welding and Joining	16	3	227	231		3	
	2	Sanjib Banerjee1, P. S. Robi1, and A. Srinivasan	Calorimetric study of precipitation kinetics of al–cu–mg and al–cu–mg–0.06 wt.% sn alloys	2012	Metals and Materials International	16	4	523	531		4	
	2	R. Tiwari, D. J. Bordoloi, S. Bansal and S. Sahoo	Application of Wavelet Analysis in Multi-class Fault Diagnosis of Gear using SVM	2013	International Journal of Condition Monitoring & Diagnostic Engineering	16	3	17	24		0	
	2	N. Shanmugapriya, Chandramohan Somayaji, S. Kanagaraj	Characterization and optimization of Ce0.6Zr0.4-xMnxO2 (x?0.4)	2014	Journal of Nanoparticle Research	16	10	1	10		0	
	2	R. S. Desai and S. Bag	Influence of displacement constraints in thermomechanical analysis of laser micro-spot welding process	2014	Journal of Manufacturing Processes	16	2	264	275		0	
	2	N. Shanmugapriya, C. Somayaji, S. Kanagaraj	Optimization of Ce0.6Zr0.4-xAl1.3xO2 solid solution based on oxygen storage capacity	2014	Journal of Nanoparticle Research	16	2	1	10		0	
	2	Jagu S. Rao and R. Tiwari	A Pareto Optimal Design Analysis of Magnetic Thrust Bearings using Multi Objective Genetic Algorithms	2015	International Journal for Computational Methods in Engineering Science and Mechanics	16		71	85		0	
	2	V. Waghole and R. Tiwari	Optimization of Spherical Roller Bearing Design using Artificial Bee Colony Algorithm and Grid Search Method	2015	International Journal for Computational Methods in Engineering Science and Mechanics(DOI: 10.1080/15502287.2015.1045998)	16		221	233		0	
	2	R.K. Arun, P. Singh, G. Biswas, N. Chanda and S. Chakraborty	Energy generation from water flow over a reduced graphene oxide surface in a paper?pencil device	2016	Lab-on-a-Chip	16		3589	3596		0	
	2	Meshram, P., Bhardwaj, S., and Dalal, A.	Numerical Investigation of Two Dimensional Natural Convection and Entropy Generation inside a Porous Square Enclosure with Sinusoidally Heated Wall	2016	Progress in Computational Fluid Dynamics	16	2	88	101		0	
	2	Hotta, S.K., Sahoo, N. and Mohanty, K.	Ignition Advancement Study for Optimized Characteristics of a Raw Biogas Operated Spark Ignition Engine	2018	Journal of green energy	16	1	101	113		0	
	2	Hotta, S.K., Sahoo, N. and Mohanty, K.	Ignition Advancement Study for Optimized Characteristics of a Raw Biogas Operated Spark Ignition Engine	2018	Journal of green energy	16	1	101	113		0	
	2	P. Mahanta and S.C. Mishra	Modified collapsed dimension method for radiative heat transfer problems	2001	Journal of Thermophysics and Heat Transfer	15	2	246	248		1	
	2	Mahanta P, Saha UK, Dewan A, Kalita P, and Buragohain B	Biogas Digester – A Discussion on Factors Affecting Biogas Production and Field Investigation of a Novel Duplex Digester	2005	Journal of Solar Energy Society of India	15	-	1	12		0	
	2	P. Mahanta, U.K.Saha, A. Dewan, P. Kalita, B. Buragohain	Biogas digester: A discussion on factors affecting biogas production and field investigation of a novel duplex digester	2005	Solar Energy Society of India Journal	15	2	1	12		0	
	2	Satyajit Panda and M. C. Ray	Nonlinear analysis of smart functionally graded plates integrated with a layer of piezoelectric fiber reinforced composite	2006	Smart Materials and Structures	15	-	1595	1604		8	
	2	Abhishek T. Dhumal, R. Ganesh Narayanan, G. Saravana Kumar	Simulation based expert system to predict the tensile and deep drawing behavior of tailor welded blanks	2012	International Journal of Modeling, Identification and Control	15	3	164	172		0	
	2	Pandey, V.,?Dalal, A., Biswas, G.,	Bubble Formation in Film Boiling Including Electrohydrodynamic Forces	2015	Procedia IUTAM	15		86	91		0	
	2	V. Satheeshkumar, R. Ganesh Narayanan	Prediction of formability of adhesive bonded steel sheets and experimental validation	2015	Archives of Civil and Mechanical Engineering	15	1	31	40		0	
	2	Saha UK, and Roy B	Experimental Investigations of Tandem Compressor Cascade Performance at Low Speeds	1997	Experimental Thermal and Fluid Science	14	-	263	276		10	
	2	D. Chakraborty and B. Pradhan	Influence of Interfacial Resin Layer on Delamination Initiation in Broken Ply Composite Laminates	2000	Journal of Adhesion Sc. and Tech	14	12	1499	1513		8	
	2	N. Sahoo, D.R. Mahapatra, G. Jagadeesh, S. Gopalakrishnan and K.P.J. Reddy	An accelerometer balance system for measurement of aerodynamic force coefficients over blunt bodies in a hypersonic shock tunnel	2003	Measurement Science and Technology	14	-	260	272		21	
	2	U. K. Saha, P. Mahanta, A. S. Grinspan, P. S. Kumar and P. Goswami	Twisted bamboo bladed rotor for savonius wind turbines	2004	Journal of Solar Energy Society of India	14	2	1	10		0	
	2	S. K. Pal and D. Chakraborty	Surface roughness prediction in turning using artificial neural network	2005	Neural Computing and Applications	14	-	319	324		19	
	2	S. Bag and A. De	Development of an efficient numerical heat transfer model coupled with genetic algorithm based optimization for the prediction of process variables in GTA spot welding	2008	Science and Technology of Welding and Joining	14	4	333	345		14	
	2	Anil Borah, P.S. Robi, Ajit L. Mujumdar, A. Srinivasan	Microstructural evolution and hardening behaviour of cast and heat-treated ru-al and ru-al-ni alloys	2008	Metals and Materials International	14	1	123	132		1	
	2	S. R. Deepak and G. K. Ananthasuresh	James watt and his linkages	2009	Resonance	14	-	530	543		1	
	2	B. Buragohain, P. Mahanta, V.S. Moholkar	Biomass gasification for decentralized power generation: The Indian perspective	2010	Renewable and Sustainable Energy Reviews	14	1	73	92		43	
	2	S.D. Kore, J. Imbert, M.J. Worswick, Y. Zhou	Electromagnetic Impact Welding of Mg to Al Sheets	2010	Science and Technology Welding and Joining	14	6	549	553		15	
	2	S. Bag and A. De	Error analysis of forward and reverse heat conduction and convection calculations considering uncertainties in welding	2010	Science and Technology of Welding and Joining	14	9	662	668		2	
	2	Manas Das, V.K. Jain, P.S Ghoshdastidar	Nano-finishing of stainless-steel tubes using R-MRAFF Process	2010	Machining Science and Technology an International Journal	14	3	365	389		3	
	2	C. Patel, R. Ganesh Narayanan, Sumitesh Das	Predicting the grain size and strength during friction stir welding by Cellular automata based finite element (CAFE) analysis	2012	International Journal of Advanced Manufacturing Systems	14	2	27	34		0	
	2	R.K. Arun, K. Chaudhury, M. Ghosh, G. Biswas, N. Chanda and S. Chakraborty	Controlled splitting and focusing of a stream of nanoparticles in a converging-diverging microchannel	2014	Lab on a Chip	14	19	3800	3808		0	
	2	Ramesh, P., Bommana, D., Kulkarni, V., Sahoo, N., Dwivedy, S.K.	Experimental assessment of noncontact type laser-based force measurement technique for impulsive loading	2014	International Journal of Structural Stability and Dynamics	14	4				0	
	2	P. Gangsar and R. Tiwari	Multi-Class Fault Taxonomy in Rolling Bearings at Interpolated and Extrapolated Speeds Based on Time Domain Vibration Data by SVM Algorithm	2014	Journal of Failure Analysis and Prevention	14	6	826	837		0	
	2	Bibin John, Sarath G, Vinayak Kulkarni and Ganesh Natarajan	Performance Comparison of Flux Schemes for Numerical Simulation of High-Speed Inviscid Flows	2014	Progress in Computational Fluid Dynamics	14	2	83	96		0	
	2	A. K. Mondal, P. Biswas, S. Bag	Influence of tacking sequence on residual stress and distortion of single sided fillet submerged arc welded joint	2015	Journal of Marine Science and Application	14	3	250	260		0	
	2	Saha UK, and Roy B	Development of a New Tandem Cascade for Axial Flow Compressor Applications	1996	International Journal of Turbo & Jet Engines	13	-	91	101		0	
	2	R. Tiwari and N. S. Vyas	Stiffness Estimation from Random Response in Multi-Mass Rotor Bearing Systems	1998	Probabilistic Engineering Mechanics	13	5	255	268		6	
	2	N. K. Chandiramani, L. I. Librescu, V. Saxena, and A. Kumar	Optimal Vibration Control of a Rotating Composite Beam with Distributed Piezoelectric Sensing and Actuation	2004	Smart Materials and Structures	13	2	433	442		11	
	2	Kulkarni V. N, Kulkarni P. S., Reddy K. P. J., Saito T. and Takayama K.	Transpiration Cooling Analysis at Hypersonic Mach Numbers Using CFD Tools	2004	Computational Fluid Dynamics Journal	13	2	342	347		0	
	2	A.Dewan, M. Pathak and A.K.Dass	A survey of selected literature on Important flow properties and computational fluid dynamics treatments of incompressible turbulent plane and round jets in quiescent ambient	2006	Indian Journal of Engineering and Materials Sciences	13	-	180	194		0	
	2	S Senthilvelan and R Gnanamoorthy	Fiber Reinforcement in Injection Molded Nylon 6/6 Spur Gears	2006	Applied Composite Materials	13	4	237	248		9	
	2	S Senthilvelan and R Gnanamoorthy	Selective Carbon Fiber Reinforced Nylon 66 Spur Gears Development and Performance	2006	Applied Composite Materials	13	1	43	56		3	
	2	D. Bandopadhya, B. Bhattacharya, A. Dutta	An Active Vibration Control Strategy for a Flexible Link Using Distributed Ionic Polymer Metal Composites	2007	Smart Materials and Structures	13	-	617	625		7	
	2	Anil Borah, P.S. Robi, A. Srinivasan	Synthesis of nano-crystalline rual by mechanical alloying	2007	Metals and Materials International	13	4	293	302		5	
	2	Sukhomay Pal, Surjya K. Pal and Arun K. Samantaray	A Neuro-wavelet packet analysis based on current signature for weld joint strength prediction in a pulsed metal inert gas welding process	2008	Science and Technology of Welding and Joining	13	7	638	645		8	
	2	Sahoo BB, Sahoo N, and Saha UK	Effect of Engine Parameters and Type of Gaseous Fuel on the Performance of Dual Fuel Gas Diesel Engines - A Critical Review	2009	Renewable and Sustainable Energy Reviews	13	-	1151	1184		57	
	2	B.B. Sahoo, N. Sahoo and U.K. Saha	Effect of engine parameters and type of gaseous fuel on the performance of dual-fuel gas diesel engines – A critical review	2009	Renewable and Sustainable Energy Reviews	13	-	1151	1184		57	
	2	Lamas BC, Fonseca MAL, Goncalves FAMM, Ferreira AGM, Fonseca IMA, Kanagaraj S, Martins N, Oliveira MSA	EG/CNTs nanofluids engineering and thermal characterization	2011	Journal of Nano Research	13	-	69	74		5	
	2	Siddharth Mehta, K. Prashanth Chauhan, S. Kanagaraj	Modeling of thermal conductivity of nanofluids by modifying Maxwells equation using cell model approach	2011	Journal of Nanoparticle Research	13	-	2791	2798		3	
	2	Abhishek T. Dhumal, R. Ganesh Narayanan, G. Saravana Kumar	Simulation Based Expert System to Predict the Tensile Behaviour of Tailor Welded Blanks	2011	International Journal of Advanced Manufacturing Systems	13	1	159	171		0	
	2	Ganesh, N. and Balakrishnan, N.	A h--adaptive algorithm using residual error estimates for fluid flows	2012	Communications in Computational Physics	13	2	461	478		1	
	2	Kalita P, Saha UK, and Mahanta P	An Experimental Investigation of Hydrodynamics and Heat Transfer Characteristics of Biomass in a Pressurized Circulating Fluidized Bed	2012	International Energy Journal	13	-	63	74		1	
	2	R. Tiwari, K. Sunil Kumar and R. S. Reddy	An Optimum Design Methodology of Tapered Roller Bearing Using Genetic Algorithms.	2012	International Journal for Computational Methods in Engineering Science and Mechanics	13	-	108	127		1	
	2	Jagu S. Rao and R. Tiwari	Optimum Design and Analysis of Axial Hybrid Magnetic Bearings Using Multi-Objective Genetic Algorithms.	2012	International Journal for Computational Methods in Engineering Science and Mechanics	13	-	10	27		0	
	2	Satya Sekhar B, Muthukumar P	Performance Analysis of a Metal Hydride Based Heat Transformer	2012	Int Energy Journal	13	-	29	44		0	
	2	D. K. Biswal, D. Bandopadhya , and S. K. Dwivedy	Preparation and experimental investigation of thermo-electro-mechanical behavior of Ag-IPMC Actuator	2012	International Journal of Precision Engineering and Manufacturing	13	5	777	782		1	
	2	D. Sharma, A. Trivedi, D. Srinivasan, L. Thillainathan	Multi-agent modeling for solving profit based unit commitment problem	2013	Applied soft computing	13	8	3751	3761		0	
	2	Satya Sekhar B, Muthukumar P	Performance Investigation of a Single-stage Metal Hydride Heat Transformer.	2015	Int. J Green Energy	13	1	102	109		0	
	2	A. Ganguly, D.N. Basu	Analysis of a Solar Photovoltaic Assisted Absorption Refrigeration System for Domestic Airconditioning	2016	International Journal of Green Eneegy	13	6	585	594		0	
	2	M. Baruah, S. Bag and S Kumar	Probing phase lag effect in ultra-short pulse laser heating of nano-film	2017	Manufacturing Letters	13		6	10		0	
	2	S. Sajith, K.S.R.K. Murthy and P.S. Robi	A simple technique for estimation of mixed mode (I/II) stress intensity factors.	2018	Journal of Mechanics of Materials and Structures	13		141	154		0	
	2	D. Bandopadhya, B. Bhattacharya, A. Dutta	Active vibration control using Terfenol-D with H-infinity filter	2006	International Journal of Engineering Modelling	12	-	1	2		0	
	2	Sukhomay Pal, Surjya K. Pal and Arun K. Samantaray	Radial basis function neural network model based prediction of weld-plate distortion due to pulsed metal inert gas welding	2007	Science and Technology of Welding and Joining	12	8	725	731		0	
